round,hospital,train_loss,test_loss,micro_f1,precision,recall,macro_f1,macro_precision,macro_recall
22,georgia,0.14474905370825938,0.14694085608697632,0.7567063214369023,0.8041646008924145,0.7145374449339207,0.6004627904041211,0.6482448156238795,0.5915796932424834
22,ningbo,0.062004264289450294,0.0744496079421203,0.8623231132075472,0.8803611738148984,0.845009388993211,0.55243713304899,0.5884470115632712,0.5524676064605928
22,ptb-xl,0.10045978020409214,0.10141969033775447,0.8487558952675232,0.8743508125314123,0.8246168431031758,0.4991017162117011,0.5983856907627555,0.4780852702025408
23,chapman_shaoxing,0.07449231804160682,0.0754391960799694,0.8648648648648649,0.8896156991005724,0.8414539829853055,0.6372758931946753,0.678214665826712,0.6153973430477999
23,cpsc_2018,0.09639306661983331,0.07385486751794815,0.8345679012345679,0.869639794168096,0.8022151898734177,0.4661140327373698,0.5255158222450756,0.45168038410886385
23,georgia,0.14377658969412246,0.14654997121361854,0.7469426152398871,0.8012108980827447,0.6995594713656388,0.5984767254807642,0.6693675278855272,0.5820921538333209
23,ningbo,0.06135713369776391,0.07559331691358238,0.8548884045990832,0.8909774436090225,0.8216091289903221,0.5144056656895061,0.5871118584543232,0.4958141901059652
23,ptb-xl,0.0997718825808836,0.09989063699549142,0.8435351882160392,0.8748939059582413,0.8143466582398483,0.5118482902709137,0.5547368045716478,0.5062116127846795
24,chapman_shaoxing,0.07289826418737824,0.0734705386951692,0.8759473474272038,0.9044481054365733,0.8491879350348028,0.6427284794789273,0.6761610410717811,0.6308915126457015
24,cpsc_2018,0.09326266786704461,0.084873873218894,0.8205546492659054,0.8468013468013468,0.7958860759493671,0.4498157718942279,0.5113115277520914,0.44555592409446815
24,georgia,0.14287727401938802,0.14172874362144655,0.761049723756906,0.7970106075216972,0.728193832599119,0.6098548696471996,0.7431565672286017,0.6001662868357951
24,ningbo,0.06109080898175773,0.08190443561345871,0.8462664714494875,0.8579486418287071,0.8348981655351726,0.5364901525089714,0.5852349568290264,0.5341516825514486
24,ptb-xl,0.09945070152896893,0.09887237493444531,0.8437605112680794,0.9018515189645875,0.7927002686048349,0.494932063631488,0.584436764968943,0.4608597538210935
25,chapman_shaoxing,0.07290156180288192,0.07219407153394768,0.875801282051282,0.9085619285120532,0.8453209590100541,0.6379563921649805,0.6815331764113989,0.6318785538523854
25,cpsc_2018,0.0941338832428058,0.07540508774419626,0.8321591380024865,0.8738033072236727,0.7943037974683544,0.4534233532125849,0.5194154153031137,0.43708260735007975
25,georgia,0.14256588164169123,0.1421420384306931,0.7549453106818711,0.8001973359644795,0.7145374449339207,0.6166592627867546,0.6889308198385339,0.6111053428126841
25,ningbo,0.06016252095135509,0.07352420505136252,0.8601532567049809,0.877876372386825,0.8431315903510039,0.5413780854825863,0.5767670535030383,0.5491895470328797
25,ptb-xl,0.0985818205227785,0.10026248239915633,0.8489370236662656,0.8622881355932204,0.8359930478748617,0.497770594804049,0.5994861034523055,0.4944672340283564
26,chapman_shaoxing,0.07268506722750177,0.07209301998807212,0.8765505020673361,0.8929001203369434,0.8607888631090487,0.6533388508473809,0.6640689385189541,0.6446249905122602
26,cpsc_2018,0.09316643357897798,0.0757865217824777,0.8318367346938775,0.8591905564924115,0.8061708860759493,0.44841940236660355,0.4841489223464827,0.44642507020730293
26,georgia,0.14209095639742764,0.1467801167186603,0.7407579632643572,0.7843426883308715,0.701762114537445,0.6016027650973689,0.743413400321078,0.5848041353747059
26,ningbo,0.05923091194248945,0.07090953854777451,0.8648730350665055,0.9069583135203677,0.8265202946699408,0.5408852051685957,0.6468377337212006,0.5128235377641006
26,ptb-xl,0.09802806538356178,0.10110497001572707,0.8457777409463827,0.8893342628093412,0.8062885131932375,0.49183984209251963,0.5787647355345947,0.4731833137774659
27,chapman_shaoxing,0.07221620725250295,0.07159483019199411,0.8737118609820166,0.9149386373254338,0.8360402165506574,0.621711084370797,0.6872330387541578,0.588442358528462
27,cpsc_2018,0.09477066531777383,0.07270102933049202,0.8459637561779242,0.8823024054982818,0.8125,0.484066291985104,0.5161842287018436,0.4705072228364063
27,georgia,0.14061950857513675,0.14130347710355973,0.7489421720733427,0.8029233870967742,0.701762114537445,0.6095512002565008,0.7000829653558235,0.5837690110604354
27,ningbo,0.058670100413187855,0.07329945559214268,0.8587645584549609,0.876862863164233,0.8413982377581973,0.5294956780149154,0.6496567891255308,0.511613669502467
27,ptb-xl,0.09715019843714602,0.09807699586587033,0.8494994255703266,0.8837288714358886,0.8178227208089746,0.50814648948607,0.605837367420044,0.49677552615902326
28,chapman_shaoxing,0.07132093355083352,0.0708422847013226,0.8726101831354397,0.9097775912715065,0.8383604021655066,0.6275583528954216,0.6853072483709984,0.5970027391635159
28,cpsc_2018,0.0917690477333963,0.07172856601576011,0.842061855670103,0.8794142980189492,0.807753164556962,0.4580791052651004,0.4857195109551718,0.44846742979397725
28,georgia,0.1403287864637141,0.14166549202597256,0.7551636110466465,0.7979401667484061,0.7167400881057269,0.6111557694374802,0.653724830015446,0.6027597623251254
28,ningbo,0.05790975310161474,0.07528015956415662,0.8535848500478963,0.8712394705174489,0.8366315181279792,0.5579716605641797,0.6363109471276925,0.5632983811034257
28,ptb-xl,0.09715372222358849,0.09684299504094024,0.8515141647671768,0.8782535684298909,0.826354874387739,0.509367833955687,0.5746121626364468,0.5010813979952181
29,chapman_shaoxing,0.07056222043757479,0.07308498746320857,0.8741721854304636,0.9086357947434293,0.8422273781902552,0.6402178031744306,0.6605528396135188,0.6393384163338302
29,cpsc_2018,0.09067097570126255,0.07207239575684071,0.8425391591096455,0.8795180722891566,0.8085443037974683,0.48152091655999074,0.5336972618882332,0.4620433584537194
29,georgia,0.14020912101784466,0.1411569377823362,0.7513732983042751,0.8205529473135107,0.6929515418502202,0.5997858977912717,0.6674790489075275,0.5765919234459463
29,ningbo,0.057387096007936386,0.07143948886210898,0.866661664290538,0.9017801374141162,0.8341759352881699,0.5642542293147746,0.6607661458839668,0.5353593174606793
29,ptb-xl,0.09614060733099061,0.09708004570902527,0.8518609406952965,0.8831411126187245,0.8227208089745616,0.5124603937956608,0.5633575220123871,0.49679036495587864
30,chapman_shaoxing,0.07064407002655373,0.07008307366395149,0.8749753110803872,0.8942268873637464,0.8565351894818252,0.6493304847834002,0.69426031914335,0.6409708155005123
30,cpsc_2018,0.09076877407729626,0.077781482214729,0.8351559335763467,0.8556016597510373,0.8156645569620253,0.45354710506700746,0.4777275311558646,0.453517339578041
30,georgia,0.13942912531395754,0.13861874433107746,0.7605764760576476,0.8051181102362205,0.720704845814978,0.6114623223135872,0.6416987947851928,0.6021287334608334
30,ningbo,0.05651223156494065,0.07025089868078274,0.865130336229694,0.9070025348542459,0.8269536328181424,0.5624428253644151,0.6316622856064354,0.5341999489823559
30,ptb-xl,0.09540458836773333,0.0996966603930912,0.8486106675183648,0.8577885391444714,0.8396271132880392,0.5113822563689873,0.5954315399620885,0.4984515869366695
